y,m,d,p,e,q
1995,3,31,6.75,1.39,134.6273523
1995,4,1,11.25,1.28,169.0139249
1995,4,2,5.95,1.14,194.42107
1995,4,3,0.55,1.06,165.8218895
1995,4,4,6.77,1.59,149.7951419
1995,4,5,1.66,1.1,149.5096391
1995,4,6,0.22,0.88,122.7401027
1995,4,7,0,1.21,106.0005237
1995,4,8,0.97,1.38,94.73877932
1995,4,9,20.45,1.56,145.5496249
1995,4,10,18.85,1.96,277.3400616
1995,4,11,5.7,1.96,295.7896764
1995,4,12,0.09,1.87,219.2826559
1995,4,13,1.41,1.92,167.5002381
1995,4,14,0,1.65,139.5820962
1995,4,15,10.53,1.94,151.2980908
1995,4,16,0.73,2.2,164.5109682
1995,4,17,7.29,2.05,146.0877
1995,4,18,2.14,1.48,147.3353913
1995,4,19,0.32,1.63,121.8126722
1995,4,20,10.37,1.54,135.08016
1995,4,21,1.56,1.72,152.05421
1995,4,22,0.08,2.39,117.9102436
1995,4,23,1.14,2.04,102.8017826
1995,4,24,12.17,2.58,122.6915109
1995,4,25,3,2.06,147.5910852
1995,4,26,32.88,1.92,242.0544021
1995,4,27,2.81,1.91,359.8159817
1995,4,28,0,2.54,230.3359314
1995,4,29,2.74,2.24,178.289718
1995,4,30,34.31,2.1,303.9303576
1995,5,1,1.63,1.86,422.0036337
1995,5,2,14.87,1.99,331.8829716
1995,5,3,19.85,1.44,431.8132855
1995,5,4,25.13,1.95,576.175833
1995,5,5,0,2.48,514.4071118
1995,5,6,0,3.24,307.9881481
1995,5,7,0,2.32,225.5098999
1995,5,8,0,2.5,180.2517647
1995,5,9,0,2.73,150.614878
1995,5,10,0,2.26,129.8035654
1995,5,11,0,2.39,114.4465464
1995,5,12,0,2,102.6733037
1995,5,13,1.44,2.23,93.41485379
1995,5,14,0.18,2.47,85.95100636
1995,5,15,3.76,2.71,82.72894631
1995,5,16,5.3,2.47,88.43406834
1995,5,17,22.32,2.44,154.0493605
1995,5,18,3.08,2.47,216.7118788
1995,5,19,0,2.54,152.1692468
1995,5,20,3.93,2.53,131.3556287
1995,5,21,7.67,2.16,140.518754
1995,5,22,0.7,2.44,142.6268128
1995,5,23,0,2.38,115.7159672
1995,5,24,0,2.1,102.3326156
1995,5,25,1.68,2.54,92.85991079
1995,5,26,6.36,2.39,96.9214793
1995,5,27,5.38,2.08,112.3618363
1995,5,28,20.02,2.26,168.6760085
1995,5,29,26.07,2.06,337.343743
1995,5,30,2.55,2.89,370.6070335
1995,5,31,0.17,2.31,236.4090015
1995,6,1,8.18,2.55,208.9658628
1995,6,2,1.97,2.74,197.0216568
1995,6,3,5.2,2.97,163.7574816
1995,6,4,30.73,3.26,275.3364905
1995,6,5,1.6,2.64,369.9291421
1995,6,6,1.45,2.49,235.0946756
1995,6,7,6.23,3.21,195.9903522
1995,6,8,26.57,3.04,293.8780386
1995,6,9,9.45,3.46,398.5783334
1995,6,10,0.65,3.41,291.6597082
1995,6,11,0,2.91,210.3330233
1995,6,12,0.27,3.26,169.885989
1995,6,13,0,2.75,143.6728024
1995,6,14,6.39,3.22,136.7284929
1995,6,15,41.95,3.29,314.550655
1995,6,16,62.51,2.85,1027.025637
1995,6,17,100.64,2.84,2437.020403
1995,6,18,5.61,2.9,2011.678034
1995,6,19,3.47,3.03,683.9137658
1995,6,20,0.25,3.05,392.8729457
1995,6,21,0,3.06,279.3439961
1995,6,22,0,3.95,218.6327697
1995,6,23,0,3.93,180.8633364
1995,6,24,0,3.43,155.187021
1995,6,25,0,3.45,136.651818
1995,6,26,1.47,3.9,122.6811368
1995,6,27,72.3,4.12,502.2322749
1995,6,28,25.11,3.74,1198.37202
1995,6,29,11.86,3.89,812.627877
1995,6,30,31.65,3.51,764.6387407
1995,7,1,7.33,3.46,728.2294773
1995,7,2,12.21,3.06,509.5743991
1995,7,3,29.15,3.39,625.3600523
1995,7,4,29.35,3.96,871.1234344
1995,7,5,14.78,4.01,816.0078343
1995,7,6,2.95,4.43,533.0914729
1995,7,7,0.11,4.16,336.595981
1995,7,8,4.44,3.94,256.4199921
1995,7,9,0.02,4.77,211.4053643
1995,7,10,0.15,5.06,178.1102781
1995,7,11,1.17,4.59,155.4044044
1995,7,12,2.54,4.91,138.842284
1995,7,13,4.81,4.61,127.1244488
1995,7,14,2.98,4.72,118.090791
1995,7,15,2.05,5.36,109.4783848
1995,7,16,0.26,4.98,102.4901161
1995,7,17,0,5.04,96.4559607
1995,7,18,0,5.11,91.14430164
1995,7,19,0.18,5.54,86.40981516
1995,7,20,0,4.39,82.16919415
1995,7,21,0,5.09,78.35455361
1995,7,22,0.58,5.06,74.87034427
1995,7,23,16.25,4.93,105.270233
1995,7,24,1.25,4.79,140.0990885
1995,7,25,1.97,4.6,106.5182176
1995,7,26,1.36,4.67,95.32463501
1995,7,27,2.88,4.43,88.445985
1995,7,28,0,5.35,82.65549556
1995,7,29,0,4.71,77.57958953
1995,7,30,0,4.26,73.15363146
1995,7,31,4.85,4.05,71.43114287
1995,8,1,47.76,4.6,221.8029996
1995,8,2,15.04,4.34,491.5157518
1995,8,3,2.8,4.56,354.5466896
1995,8,4,6.93,4.61,250.4668572
1995,8,5,3.45,4.36,206.8744245
1995,8,6,3.67,4.49,165.9730233
1995,8,7,5.03,4.34,143.6170142
1995,8,8,0.11,4.5,128.1110059
1995,8,9,0,4.16,112.4267607
1995,8,10,6.91,4.15,110.2113491
1995,8,11,0.27,4.14,109.8195762
1995,8,12,0.89,3.89,94.93571247
1995,8,13,35.72,4.11,201.2312112
1995,8,14,128.05,4.01,1519.925558
1995,8,15,47.11,4.59,2756.990019
1995,8,16,7.41,4.36,1267.636631
1995,8,17,5.93,4.2,575.7554437
1995,8,18,2.35,4.1,366.1630528
1995,8,19,1.06,4.08,263.5434644
1995,8,20,0.35,3.76,208.2509437
1995,8,21,0,3.7,173.4418011
1995,8,22,2.8,3.89,149.5793004
1995,8,23,2.69,4,132.386597
1995,8,24,1.24,3.55,119.375741
1995,8,25,0.64,3.37,109.1319882
1995,8,26,6.01,4.14,107.3012664
1995,8,27,6.35,4.09,114.5183917
1995,8,28,4.51,3.79,113.5669065
1995,8,29,0,3.59,103.0811803
1995,8,30,0,3.28,94.00753677
1995,8,31,0,3.52,87.91495939
1995,9,1,0,3.44,82.83760389
1995,9,2,0,3.76,78.41197583
1995,9,3,0,3.59,74.50160383
1995,9,4,0,3.67,71.01863897
1995,9,5,0,3.15,67.89564829
1995,9,6,0,3.33,65.08336879
1995,9,7,0,3.97,62.50590759
1995,9,8,0,3.78,60.11864007
1995,9,9,2.39,3.64,57.95926091
1995,9,10,5.12,3.41,60.0396152
1995,9,11,0.01,3.5,62.66380669
1995,9,12,0.56,3.04,57.15218283
1995,9,13,0.23,2.71,54.7550786
1995,9,14,0.36,3.09,52.9184278
1995,9,15,0.33,2.89,51.21375385
1995,9,16,0.52,3.27,49.62804388
1995,9,17,0,2.93,48.13879182
1995,9,18,0,2.8,46.73598394
1995,9,19,0,2.9,45.41386874
1995,9,20,0.45,3.22,44.16288197
1995,9,21,0,2.91,42.97736414
1995,9,22,0,2.66,41.85067813
1995,9,23,0,3.04,40.77812763
1995,9,24,0,2.74,39.75025456
1995,9,25,0,2.5,38.77451511
1995,9,26,0,2.96,37.84190925
1995,9,27,0,2.88,36.94064337
1995,9,28,0,2.66,36.07657771
1995,9,29,1.26,2.24,35.26653473
1995,9,30,4.03,2.41,37.28178198
1995,10,1,0.27,2.96,39.85667216
1995,10,2,0.19,3.09,36.06130935
1995,10,3,2.01,2.84,34.84215803
1995,10,4,9.38,2.82,45.36707424
1995,10,5,5.65,2.59,64.46015549
1995,10,6,19.97,2.79,96.38925106
1995,10,7,0.4,2.66,133.9295477
1995,10,8,0.01,3.04,92.03686877
1995,10,9,0,2.89,79.80300348
1995,10,10,0,2.77,72.85764905
1995,10,11,0,3.04,67.08767771
1995,10,12,0,2.18,62.22343229
1995,10,13,0,2.41,58.07879973
1995,10,14,1.02,2.36,54.50829465
1995,10,15,2.17,2.44,51.42735467
1995,10,16,0.03,2.19,48.73200059
1995,10,17,0,2.27,46.32115183
1995,10,18,0,2.54,44.15836636
1995,10,19,0,2.64,42.20408925
1995,10,20,0,2.59,40.42933891
1995,10,21,0,1.91,38.81627831
1995,10,22,0,1.76,37.35100674
1995,10,23,0,1.96,36.00897394
1995,10,24,0.36,1.89,34.7742504
1995,10,25,0.69,2.11,33.64001141
1995,10,26,0,1.67,32.59069321
1995,10,27,0,1.76,31.61257728
1995,10,28,0,1.94,30.69755457
1995,10,29,0,1.86,29.83886822
1995,10,30,0,2.47,29.02892541
1995,10,31,0,2.16,28.25966177
1995,11,1,0,2.68,27.53077309
1995,11,2,0,2.19,26.83607498
1995,11,3,0,1.94,26.18097509
1995,11,4,0,2.06,25.56050912
1995,11,5,0,1.84,24.97016089
1995,11,6,4.15,1.37,28.1591586
1995,11,7,5.6,1.56,38.07219622
1995,11,8,0.48,2.02,40.01820422
1995,11,9,0.1,2.01,31.89510697
1995,11,10,0,2.04,30.07322847
1995,11,11,0,1.96,29.10920852
1995,11,12,0,1.76,28.21188732
1995,11,13,1.82,1.19,28.25274114
1995,11,14,0.2,1.44,28.54307826
1995,11,15,0.56,1.05,26.77673218
1995,11,16,0.14,1.17,25.93830295
1995,11,17,0,1.58,25.26043293
1995,11,18,0,1.51,24.61788473
1995,11,19,0,1.59,24.01092546
1995,11,20,0.16,1.49,23.43714023
1995,11,21,0.83,1.12,22.90043499
1995,11,22,0.58,1.28,22.40064213
1995,11,23,0.04,1.7,21.92221755
1995,11,24,0.19,1.38,21.46137166
1995,11,25,0.19,1.56,21.02397877
1995,11,26,0,1.3,20.60571431
1995,11,27,0.14,1.74,20.20494573
1995,11,28,0.65,1.37,19.82213467
1995,11,29,0.2,1.64,19.45928826
1995,11,30,0.02,1.81,19.1056344
1995,12,1,0,1.54,18.76279463
1995,12,2,0.11,1.47,18.43421287
1995,12,3,0.26,1.64,18.11880626
1995,12,4,0,1.55,17.81402572
1995,12,5,0,1.31,17.51926586
1995,12,6,0,1.28,17.23598871
1995,12,7,0,1.26,16.96270581
1995,12,8,0,1.46,16.69797388
1995,12,9,0,1.58,16.43990474
1995,12,10,0,1.2,16.18975774
1995,12,11,0,1.31,15.94906171
1995,12,12,0,1.09,15.71592397
1995,12,13,0,1.06,15.49124384
1995,12,14,0,0.98,15.27404988
1995,12,15,0.01,0.99,15.06402912
1995,12,16,7.9,0.95,22.25985824
1995,12,17,3.33,0.94,34.86076236
1995,12,18,2.08,1.54,28.36321465
1995,12,19,0.05,1.11,23.79658503
1995,12,20,0.04,1.03,21.96336351
1995,12,21,0.05,1.11,21.29594022
1995,12,22,0,1.09,20.75807493
1995,12,23,0,1.14,20.24993204
1995,12,24,0,1.01,19.76937196
1995,12,25,0,1.34,19.31383455
1995,12,26,0,1.14,18.88003996
1995,12,27,0,0.64,18.46998649
1995,12,28,0,0.76,18.082937
1995,12,29,0,1.29,17.71296241
1995,12,30,0,1.22,17.35708923
1995,12,31,0,0.59,17.01859692
1996,1,1,0,1.15,16.69710376
1996,1,2,0,7.55,16.36883099
1996,1,3,0,0.85,16.03077327
1996,1,4,0,0.72,15.7327976
1996,1,5,0,0.66,15.4513744
1996,1,6,0.06,0.41,15.18299998
1996,1,7,3.75,0.79,17.92256116
1996,1,8,1.71,0.71,22.68773922
1996,1,9,0.08,1.24,19.50779099
1996,1,10,0,1.3,17.20770853
1996,1,11,0,0.91,16.67978887
1996,1,12,4.72,0.95,20.28227649
1996,1,13,6.2,1.04,30.89133976
1996,1,14,0.78,0.83,32.53505367
1996,1,15,0.65,1.17,23.78383732
1996,1,16,1.93,0.73,23.57405945
1996,1,17,0.03,0.66,24.64362056
1996,1,18,0.35,1.19,22.23518924
1996,1,19,0.92,0.82,21.48973089
1996,1,20,0.28,0.93,21.02507848
1996,1,21,7.49,0.61,28.23488781
1996,1,22,9.92,0.81,49.87513685
1996,1,23,1.65,0.97,55.01179997
1996,1,24,1.21,0.86,40.22737838
1996,1,25,6.53,0.93,44.45371788
1996,1,26,2.53,0.96,54.07035976
1996,1,27,2.91,1.22,48.63964908
1996,1,28,0.01,1.06,45.71344712
1996,1,29,0,0.83,40.36657258
1996,1,30,0,0.96,37.7756364
1996,1,31,0,0.81,35.74130043
1996,2,1,0,0.69,33.92507572
1996,2,2,0,0.78,32.29427203
1996,2,3,0,0.72,30.82178155
1996,2,4,0,0.79,29.48631743
1996,2,5,0,0.81,28.26937249
1996,2,6,0,0.79,27.15624739
1996,2,7,0.05,0.93,26.13426056
1996,2,8,5.56,1,30.89227291
1996,2,9,0.43,0.81,37.08403006
1996,2,10,0,0.84,29.27331448
1996,2,11,0,1.1,27.34137157
1996,2,12,0,0.95,26.29991007
1996,2,13,0,0.82,25.34175227
1996,2,14,0,0.94,24.457212
1996,2,15,0,0.66,23.6380902
1996,2,16,0.13,0.98,22.87838764
1996,2,17,6.67,0.93,28.99459337
1996,2,18,3.05,0.92,39.72977334
1996,2,19,1.98,0.79,35.27061849
1996,2,20,4.21,0.87,36.28624335
1996,2,21,2.81,0.89,40.93773337
1996,2,22,3.67,0.96,41.30631456
1996,2,23,13.52,1.34,59.47629965
1996,2,24,6.37,0.94,85.96162338
1996,2,25,3.23,0.83,78.45873045
1996,2,26,8.67,0.71,83.32450303
1996,2,27,0.15,1,89.93753316
1996,2,28,0.36,1.07,69.76859995
1996,2,29,2.18,0.75,64.69399205
1996,3,1,0.15,1,62.18792414
1996,3,2,0,1.19,55.11542783
1996,3,3,0,0.86,50.68007827
1996,3,4,0,1.19,47.10448112
1996,3,5,0,1.28,44.00708804
1996,3,6,0,1.31,41.29989132
1996,3,7,0,1.36,38.91475951
1996,3,8,0,1.49,36.79757015
1996,3,9,4.19,0.96,39.60820738
1996,3,10,3,0.89,46.56913936
1996,3,11,2.94,0.94,46.4734701
1996,3,12,13.12,1.41,63.34806659
1996,3,13,1.39,1.73,80.5543773
1996,3,14,11.95,1.44,77.85424192
1996,3,15,2.41,1,96.67726978
1996,3,16,0.04,1.35,76.00874204
1996,3,17,16.21,1.68,96.30665113
1996,3,18,32.29,0.81,218.9727636
1996,3,19,40.51,1.13,476.5105353
1996,3,20,7.21,1.29,544.4447673
1996,3,21,6.17,1.22,363.3477646
1996,3,22,7.15,0.86,295.8321603
1996,3,23,12.06,1.21,289.2011794
1996,3,24,10.35,1.21,299.6155947
1996,3,25,2,1.2,254.4245727
1996,3,26,4.83,0.84,201.3479052
1996,3,27,0.61,0.91,173.9590204
1996,3,28,0.01,1.06,137.2115578
1996,3,29,16.25,0.85,166.6632255
1996,3,30,2.5,1.16,203.0626542
1996,3,31,40.26,1.39,318.6289638
1996,4,1,5.33,1.28,469.9390466
1996,4,2,2.31,1.14,303.1191193
1996,4,3,0.27,1.06,218.1466791
1996,4,4,0,1.59,169.4560132
1996,4,5,20.24,1.1,214.537219
1996,4,6,15.91,0.88,333.8032106
1996,4,7,5.58,1.21,324.5830555
1996,4,8,12.05,1.38,293.6627771
1996,4,9,26.52,1.56,408.0641311
1996,4,10,1.81,1.96,423.0219135
1996,4,11,0.19,1.96,261.7898966
1996,4,12,1.36,1.87,195.767136
1996,4,13,13.57,1.92,207.6738334
1996,4,14,17.42,1.65,299.0044018
1996,4,15,28.14,1.94,454.4957856
1996,4,16,1.71,2.2,460.608659
1996,4,17,0,2.05,279.3727796
1996,4,18,0.72,1.48,206.953452
1996,4,19,24.87,1.63,277.9179005
1996,4,20,0.14,1.54,343.0805454
1996,4,21,0,1.72,223.7252415
1996,4,22,0,2.39,174.2213962
1996,4,23,0,2.04,145.2925435
1996,4,24,0,2.58,124.9306734
1996,4,25,0.01,2.06,109.864987
1996,4,26,0,1.92,98.31278046
1996,4,27,0,1.91,89.18820045
1996,4,28,0,2.54,81.79193442
1996,4,29,1.8,2.24,75.70161638
1996,4,30,13.01,2.1,100.2637142
1996,5,1,11.76,1.86,161.3997414
1996,5,2,1.56,1.99,161.5913876
1996,5,3,4.2,1.44,131.1745401
1996,5,4,16.86,1.95,178.5252956
1996,5,5,1.46,2.48,211.5766193
1996,5,6,12.02,3.24,187.5666468
1996,5,7,21.34,2.32,282.5265331
1996,5,8,0.55,2.5,308.9212123
1996,5,9,0.15,2.73,207.2262465
1996,5,10,3.1,2.26,167.7468744
1996,5,11,0.55,2.39,144.530812
1996,5,12,0,2,123.3031067
1996,5,13,0,2.23,108.5362567
1996,5,14,0,2.47,97.29644896
1996,5,15,0,2.71,88.36183153
1996,5,16,0.38,2.47,81.09993609
1996,5,17,0,2.44,75.09215155
1996,5,18,0,2.47,70.02515307
1996,5,19,9.29,2.54,82.7421989
1996,5,20,7.85,2.53,112.4974727
1996,5,21,0.01,2.16,108.3643394
1996,5,22,0,2.44,87.90781526
1996,5,23,0,2.38,79.43550648
1996,5,24,0,2.1,73.43093469
1996,5,25,36.97,2.54,174.8189765
1996,5,26,25.05,2.39,430.5330827
1996,5,27,2.62,2.08,403.7627202
1996,5,28,0.09,2.26,255.0777092
1996,5,29,2.98,2.06,196.504966
1996,5,30,23.3,2.89,257.7063829
1996,5,31,84.61,2.31,970.6171017
1996,6,1,67.38,2.55,2163.83883
1996,6,2,3.16,2.74,1421.511689
1996,6,3,0.22,2.97,558.3210723
1996,6,4,0,3.26,341.0676004
1996,6,5,2.67,2.64,249.4325218
1996,6,6,0.25,2.49,197.7293386
1996,6,7,3.12,3.21,164.5915414
1996,6,8,13.48,3.04,187.2632216
1996,6,9,0.89,3.46,210.0690817
1996,6,10,17.92,3.41,227.3988318
1996,6,11,8.99,2.91,295.9863868
1996,6,12,4.06,3.26,248.2735206
1996,6,13,17.74,2.75,270.8699024
1996,6,14,3.67,3.22,301.3912605
1996,6,15,14.82,3.29,277.8804366
1996,6,16,7.71,2.85,310.4933571
1996,6,17,0.61,2.84,250.3012622
1996,6,18,0,2.9,190.9581053
1996,6,19,1.1,3.03,159.5773667
1996,6,20,10.52,3.05,170.0539413
1996,6,21,33.84,3.06,348.150308
1996,6,22,4.9,3.95,465.5048781
1996,6,23,1.04,3.93,289.8106058
1996,6,24,0.93,3.43,216.3188432
1996,6,25,5.18,3.45,185.2753632
1996,6,26,5.35,3.9,171.7521319
1996,6,27,0.25,4.12,151.7223646
1996,6,28,1.81,3.74,130.3283299
1996,6,29,0.55,3.89,116.4451151
1996,6,30,0.11,3.51,105.8191525
1996,7,1,1.61,3.46,97.29289664
1996,7,2,0.03,3.06,90.31934019
1996,7,3,0,3.39,84.43452629
1996,7,4,0,3.96,79.37558542
1996,7,5,0,4.01,74.95567497
1996,7,6,0,4.43,71.04658661
1996,7,7,0,4.16,67.55070047
1996,7,8,2.75,3.94,64.47138623
1996,7,9,6.8,4.77,66.80822707
1996,7,10,7.35,5.06,75.65557152
1996,7,11,3.48,4.59,75.04696177
1996,7,12,17.87,4.91,102.2490049
1996,7,13,2.85,4.61,139.1452869
1996,7,14,0.04,4.72,102.6666964
1996,7,15,0,5.36,90.57540118
1996,7,16,0,4.98,83.13996515
1996,7,17,0,5.04,76.90710591
1996,7,18,0,5.11,71.59073192
1996,7,19,0.73,5.54,66.99659841
1996,7,20,0.85,4.39,63.00625885
1996,7,21,11.63,5.09,75.0703616
1996,7,22,1.74,5.06,89.11175395
1996,7,23,0,4.93,71.50655779
1996,7,24,0,4.79,65.3007641
1996,7,25,0,4.6,61.19152483
1996,7,26,0,4.67,57.587951
1996,7,27,0.78,4.43,54.4071616
1996,7,28,1.02,5.35,51.58304637
1996,7,29,0.16,4.71,49.03478023
1996,7,30,0,4.26,46.72502103
1996,7,31,0.05,4.05,44.627941
1996,8,1,48.74,4.6,150.8804862
1996,8,2,36.33,4.34,480.5914264
1996,8,3,1.58,4.56,475.4131894
1996,8,4,3.97,4.61,277.3146583
1996,8,5,0.02,4.36,202.6820984
1996,8,6,0,4.49,161.6971848
1996,8,7,6.2,4.34,140.9300901
1996,8,8,19.68,4.5,181.5693196
1996,8,9,3.43,4.16,211.1912149
1996,8,10,0.06,4.15,150.3362434
1996,8,11,0.51,4.14,124.2182347
1996,8,12,4.3,3.89,108.9186164
1996,8,13,16.79,4.11,136.8291062
1996,8,14,18.65,4.01,220.7468641
1996,8,15,11.61,4.59,256.9609879
1996,8,16,11.22,4.36,242.9525419
1996,8,17,14.1,4.2,256.2464774
1996,8,18,3.94,4.1,236.3962272
1996,8,19,0.22,4.08,172.1108114
1996,8,20,0,3.76,140.6699358
1996,8,21,0.2,3.7,120.1022185
1996,8,22,17.93,3.89,151.5385282
1996,8,23,2.13,4,184.5799734
1996,8,24,4.15,3.55,136.0635633
1996,8,25,7.33,3.37,129.9071533
1996,8,26,2.95,4.14,126.2330468
1996,8,27,0.09,4.09,104.3007631
1996,8,28,20.32,3.79,144.1558543
1996,8,29,3.15,3.59,188.310813
1996,8,30,6.33,3.28,144.3785153
1996,8,31,5.52,3.52,138.9032943
1996,9,1,1.14,3.44,122.6104842
1996,9,2,0.6,3.76,103.7936003
1996,9,3,0.15,3.59,92.16453707
1996,9,4,0,3.67,83.25995567
1996,9,5,0.04,3.15,76.00891614
1996,9,6,0.42,3.33,70.00464045
1996,9,7,0,3.97,64.93572046
1996,9,8,0,3.78,60.57936292
1996,9,9,0,3.64,56.8033816
1996,9,10,0,3.41,53.50016809
1996,9,11,0,3.5,50.58447968
1996,9,12,0,3.04,47.99110497
1996,9,13,0,2.71,45.67677134
1996,9,14,0,3.09,43.59443424
1996,9,15,0,2.89,41.70381936
1996,9,16,4.75,3.27,42.58879292
1996,9,17,2.91,2.93,44.04120663
1996,9,18,0.04,2.8,39.88956442
1996,9,19,0,2.9,38.054232
1996,9,20,4.18,3.22,38.25271178
1996,9,21,0,2.91,38.83412789
1996,9,22,3.74,2.66,37.66407107
1996,9,23,2.08,3.04,38.33435428
1996,9,24,1.03,2.74,35.2711291
1996,9,25,2.49,2.5,33.89710678
1996,9,26,0.59,2.96,32.83824204
1996,9,27,0,2.88,31.82765658
1996,9,28,0,2.66,30.87265482
1996,9,29,0,2.24,29.97803686
1996,9,30,0,2.41,29.13916636
1996,10,1,0,2.96,28.34291327
1996,10,2,0,3.09,27.58124161
1996,10,3,0,2.84,26.8555821
1996,10,4,0,2.82,26.1662638
1996,10,5,0,2.59,25.51028207
1996,10,6,0,2.79,24.88523394
1996,10,7,0,2.66,24.2866717
1996,10,8,0.54,3.04,23.71531165
1996,10,9,7.39,2.89,29.07460372
1996,10,10,1.57,2.77,36.05297236
1996,10,11,0.26,3.04,28.13770855
1996,10,12,0.05,2.18,26.47013457
1996,10,13,0,2.41,25.71123223
1996,10,14,0,2.36,24.99415345
1996,10,15,0,2.44,24.31612406
1996,10,16,0,2.19,23.67429052
1996,10,17,0,2.27,23.0670246
1996,10,18,0,2.54,22.48864997
1996,10,19,0,2.64,21.93525537
1996,10,20,0,2.59,21.40601838
1996,10,21,0,1.91,20.90268206
1996,10,22,0,1.76,20.4270832
1996,10,23,0,1.96,19.97392473
1996,10,24,0,1.89,19.53976927
1996,10,25,0,2.11,19.12364137
1996,10,26,0.04,1.67,18.72472851
1996,10,27,0,1.76,18.34450404
1996,10,28,0,1.94,17.97857605
1996,10,29,0,1.86,17.62579444
1996,10,30,0,2.47,17.28459275
1996,10,31,0,2.16,16.95248754
1996,11,1,0,2.68,16.63116541
1996,11,2,0,2.19,16.31849296
1996,11,3,0.03,1.94,16.01862446
1996,11,4,0,2.06,15.72982524
1996,11,5,0,1.84,15.45022783
1996,11,6,0,1.37,15.18181534
1996,11,7,0,1.56,14.92438643
1996,11,8,0,2.02,14.67366584
1996,11,9,0.25,2.01,14.42885495
1996,11,10,1.95,2.04,14.19639639
1996,11,11,0.52,1.96,13.97715296
1996,11,12,0,1.76,13.75927985
1996,11,13,0,1.19,13.54694656
1996,11,14,0,1.44,13.34276929
1996,11,15,0,1.05,13.14465913
1996,11,16,0,1.17,12.95384754
1996,11,17,0,1.58,12.76750359
1996,11,18,0,1.51,12.58456316
1996,11,19,0,1.59,12.4062872
1996,11,20,0,1.49,12.23238961
1996,11,21,0,1.12,12.06396836
1996,11,22,0,1.28,11.90121921
1996,11,23,0,1.7,11.74141111
1996,11,24,0,1.38,11.58425143
1996,11,25,0,1.56,11.43148363
1996,11,26,0,1.3,11.28215135
1996,11,27,0,1.74,11.13638372
1996,11,28,0.07,1.37,10.99303216
1996,11,29,0.52,1.64,10.8546421
1996,11,30,0.07,1.81,10.7192466
1996,12,1,0,1.54,10.58488917
1996,12,2,4.26,1.47,12.85948626
1996,12,3,4.89,1.64,18.94625485
1996,12,4,9.25,1.55,26.39458467
1996,12,5,3.5,1.31,33.68039226
1996,12,6,0,1.28,25.13812964
1996,12,7,0,1.26,20.26653335
1996,12,8,0,1.46,19.31336247
1996,12,9,0,1.58,18.75613724
1996,12,10,0,1.2,18.23125465
1996,12,11,0,1.31,17.73720793
1996,12,12,0,1.09,17.2705667
1996,12,13,0,1.06,16.82993893
1996,12,14,0,0.98,16.41293568
1996,12,15,0,0.99,16.01775356
1996,12,16,0,0.95,15.64255372
1996,12,17,0,0.94,15.28596706
1996,12,18,0,1.54,14.94540822
1996,12,19,0,1.11,14.61896368
1996,12,20,0,1.03,14.30843638
1996,12,21,0,1.11,14.01189537
1996,12,22,0,1.09,13.72791166
1996,12,23,0,1.14,13.45580139
1996,12,24,0,1.01,13.19488768
1996,12,25,0,1.34,12.94432826
1996,12,26,0,1.14,12.70275604
1996,12,27,0,0.64,12.47168562
1996,12,28,0,0.76,12.25105092
1996,12,29,0,1.29,12.0378616
1996,12,30,0,1.22,11.83076048
1996,12,31,0.05,0.59,11.63191493
1997,1,1,0,1.15,11.44137956
1997,1,2,0,7.55,11.24621679
1997,1,3,5.11,0.85,14.63727231
1997,1,4,3.06,0.72,21.43611002
1997,1,5,0.45,0.66,18.48389133
1997,1,6,0,0.41,14.49733625
1997,1,7,0.07,0.79,13.82404818
1997,1,8,0.15,0.71,13.52915678
1997,1,9,0.05,1.24,13.24712563
1997,1,10,0.01,1.3,12.9753393
1997,1,11,0.02,0.91,12.71486112
1997,1,12,0.01,0.95,12.46611358
1997,1,13,0,1.04,12.22729132
1997,1,14,0,0.83,11.99789439
1997,1,15,0,1.17,11.77751318
1997,1,16,0.08,0.73,11.56527264
1997,1,17,0.85,0.66,11.52044869
1997,1,18,7.11,1.19,16.55591535
1997,1,19,8.09,0.82,29.7436463
1997,1,20,1.65,0.93,31.62141436
1997,1,21,4.21,0.61,25.3283266
1997,1,22,5.51,0.81,32.34877315
1997,1,23,22.78,0.97,60.6639803
1997,1,24,6.9,0.86,99.72331218
1997,1,25,0.5,0.93,75.84169073
1997,1,26,0.38,0.96,58.21851737
1997,1,27,0,1.22,52.29220111
1997,1,28,0,1.06,48.11688582
1997,1,29,0,0.83,44.54370379
1997,1,30,0,0.96,41.4546435
1997,1,31,0.05,0.81,38.75949317
1997,2,1,10.15,0.69,49.6611961
1997,2,2,24.62,0.78,105.4275248
1997,2,3,10.26,0.72,162.559779
1997,2,4,5.63,0.79,147.6831541
1997,2,5,5.63,0.81,135.6861811
1997,2,6,12.33,0.79,151.6612698
1997,2,7,16.61,0.93,202.6071406
1997,2,8,5.45,1,217.3709004
1997,2,9,2.64,0.81,173.7357215
1997,2,10,0.19,0.84,139.3521669
1997,2,11,0.02,1.1,113.4860895
1997,2,12,0,0.95,96.92444396
1997,2,13,2.6,0.82,88.64975778
1997,2,14,11.72,0.94,107.5645938
1997,2,15,10.49,0.66,146.8339462
1997,2,16,4.13,0.98,149.2403796
1997,2,17,0.33,0.93,121.3316787
1997,2,18,0.18,0.92,98.44252368
1997,2,19,0,0.79,85.5608796
1997,2,20,0,0.87,75.96233123
1997,2,21,0,0.89,68.27968575
